alias_tamil,alias_english,tamil,english,alias_tamil_sentence,alias_english_sentence,tamil_sentence,english_sentence
அஞ்ஜிலி,anjjili,"கூப்பிய கைகள், கும்பிடும் கைகள்",Praying hands,அவரியொ தெங்கொ3 அஞ்ஜிலி கெரி பொ3வொ,avariyo tenggo anjjili keri bovo,வருபவர்களை கைகூப்பி அழைக்கவும்,Greet visitors with praying hands
ரேகொ3,rEgo,ரேகை,Palm Line,துரெ ஹாதும் ரேகோ3ஸ் தெ3க்காணி?,ture haatum rEgOs dekkaaNi?,உங்கள் கைகளில் ரேகையே இல்லையே?,No palm lines on your hands?
அங்கி3ளி,anggiLi,விரல்,Finger,பஞ்சூ அங்கி3ளின் ஒண்டேஸ்கன் ஸேயா?,panjcoo anggiLin oNTEskan sEyaa?,ஐந்து விரல்களும் ஒன்றாக இருக்கிறதா?,Are all five fingers the same?
ஹகுண்டொ3,hakuNDo,கட்டைவிரல்,Thumb,தெ2வ்டெ3 பில்லல்னுக் ஹகுண்டொ3 சொவுஞ்ஜரியொ வட்கெ ர்ஹாயி,thevDe pillalnuk hakuNDo covunjjariyo vaTke rhaayi,சில குழந்தைகளுக்கு கட்டை விரல் சூப்பும் பழக்கம் இருக்கும்,Some children have a habit of thumb sucking
தர்ஜினி,tarjini,"சுட்டுவிரல், ஆள்காட்டி விரல்",Index finger,தெனொ ஹோடுர் தர்ஜினி தொ2வி வத்தொ கெர்னொகொ3 மெனிஸ்,teno hOTur tarjini thovi vatto kernogo menis,அவள் உதட்டில் ஆள்காட்டி விரலை வைத்து பேசாதே என்றாள்,She put her index finger on her lip and said don't talk
ம்ஹத்3தி3 அங்கி3ளி,mhaddi anggiLi,நடுவிரல்,Middle Finger,ஒய்து3 ம்ஹத்3தி3 அங்கி3ளிஹால் பில்லா பாய்ஞ் மிட்யாஸ்,oydu mhaddi anggiLihaal pillaa paaynj miTyaas,வைத்தியர் நடுவிரலால் குழந்தையின் காலை சுண்டினார்,The doctor rapped the child's leg with his middle finger
முத்3தி3 அங்கி3ளி,muddi anggiLi,மோதிரவிரல்,Ring Finger,த3ல்லானுக் ஸாமான்யொகன் தர்ஜினி ஸொம்மர் முத்3தி3 அங்கி3ளி லம்பொ3 ர்ஹாய்,dallaanuk saamaanyokan tarjini sommar muddi anggiLi lambo rhaay,ஆண்களுக்கு பொதுவாக ஆள்காட்டி விரலை விட மோதிர விரல் நீளமாக இருக்கும்,Men usually have a longer ring finger than the index finger
கிள்ளங்கி3ளி,kiLLanggiLi,சுண்டுவிரல்,Little Finger,பில்லொ அபுல் பா3 கிள்ளங்கி3ளிக் தெ3ர்லிகின் சலெஸ்,pillo apul baa kiLLanggiLik derlikin cales,குழந்தை தன் தந்தையின் சுண்டு விரலைப் பிடித்துக் கொண்டு நடந்தது,The child held his father's little finger and walked
கொ3ண்ட்3யாவ்,goNDyaav,மருதாணி,Hennah,கொ3ண்ட்3யாவ் ஆங்கு3க் ஸில்லொ கெரயி,goNDyaav aangguk sillo kerayi,மருதாணி உடலை குளிர்ச்சி செய்யும்,Henna cools the body
போ3ட்,bOT,அங்குலம்,Inch (Width of index finger),ஒண்டெ போ3ட் மெல்லொ ஹல்லுனொகொ3!,oNTe bOT mello hallunogo!,ஒரு அங்குலம் கூட நகராதே!,Don't move an inch!
வீது3,veedu,ஜாண் / சாண்,Span (Distance between Tip of thumb to Tip of little finger),"ஒண்டெகா3 உஞ்சொ, தெங்கொ3 ஹாதுக் ஆட் வீது3 ர்ஹாயி","oNTegaa unjco, tenggo haatuk aaT veedu rhaayi","ஒருவரின் உயரம், அவரின் கைக்கு எட்டு சாண் இருக்கும்",One's height is eight spans of his hand
ஹாத்,haat,முழம்,Cubit,ஹாத் பாய்ஞ் சொக்கட் மொஸி து4வ்தி ஆவ்,haat paaynj cokkaT mosi dhuvti aav,கை காலை நன்றாக தேய்த்து கழுவிவிட்டு வா,Come after washing your hands and feet thoroughly
தை3ரொ ஹாத்,dairo haat,இடது கை,Left hand,தை3ரொ ஹாதுர் ருவாய் தே3 ஹோனா,dairo haatur ruvaay dE hOnaa,இடது கையால் பணம் கொடுக்கக்கூடாது,Don't give money with left hand
ஜைனொ ஹாத்,jaino haat,வலது கை,Right hand,ஜைனொ ஹாதுர் பா4த் க2னொ,jaino haatur bhaat khano,வலது கையால் உண்ண வேண்டும்,Eat with right hand
நெக்கு,nekku,நகம்,Fingernail,நெக்குக் கா4ம் லகெ3த் து3ன்னொ ஜீவ் ஜாய்,nekkuk ghaam laget dunno jeev jaay,நகத்தில் அடி பட்டால் வலி உயிர் போகும்,A hit on the fingernail can be a killing pain
கொ3ருசுட்டு,gorucuTTu,நகசுத்தி,Paronychia,நெக்கு ரெந்து3ம் முரி செரத்தேஸ் கொ3ருசுட்டுக் காரணொ,nekku rendum muri cerattEs gorucuTTuk kaaraNo,நகக்கண்ணில் அழுக்கு சேருவது தான் நகசுத்திக்கு காரணம்,Nail paronychia is caused by dirt adjacent to the nail
நெரம்,neram,நரம்பு,Vein,நெரமுன் ரெக3த் க2ல்லி ஜாரியொ ரெக3து நல்லினு,neramun regat khalli jaariyo regatu nallinu,நரம்புகள் இரத்தத்தை எடுத்துச் செல்லும் இரத்த குழாய்கள்,Veins are blood vessels that carry blood
ஹேம்,hEm,மார்பு,Chest,தெங்க3 ஹேம்கின் மொன்னு விலாஸ்கன் ஸே,tengga hEmkin monnu vilaaskan sE,"அவர் பரந்த மார்பும், மனப்பான்மையும் கொண்டவர்",He is broad-chested and broad-minded
வாம்பு3,vaambu,மார்பு,Chest,தெனு வாம்பு3 பூராக் ஸிர்க்கண் லவ்லி ஹொத்3யாஸி,tenu vaambu pooraak sirkkaN lavli hodyaasi,அவர் மார்பு முழுவதும் சந்தனம் பூசி இருந்தார்,He had sandalwood all over his chest
கு3ண்டெ3,guNDe,"நெஞ்சு, இதயம்","Heart, Chest",பா4ட் தய்னகொ3 ! கு3ண்டெ3 து3க்கான் ஜாஸ் !!,bhaaT taynago ! guNDe dukkaan jaas !!,கத்தாதே ! நெஞ்சு வலிக்கப்போகிறது !!,Don't shout ! Chest going to hurt !!
மொளி,moLi,விரல் மூட்டு,Knuckle,சொவ்து3னா ஜியெத் ஒத்3தி3 மொளிர் ஹனன்,covdunaa jiyet oddi moLir hanan,படிக்கவில்லை என்றால் ஆசிரியர் விரல் மூட்டில் அடிப்பார்,"If you don't read, the teacher will hit you on the knuckles"
சிடு3க்கு,ciDukku,சொடக்கு,Knuckle cracking,ஸதா3 சிடு3க்கு தக3த்தெ ஹாதுக் சோட் ந்ஹா,sadaa ciDukku tagatte haatuk cOT nhaa,எப்போதும் சொடக்கு போடுவது கைக்கு நல்லதல்ல,Knuckle-cracking all the time is not good for hand
கேட்,kET,இடுப்பு,"Hip, Waist",கேடு3ம் பொ3ல்லெ மெனி பில்லொ ரொடெ3ஸ்,kEDum bolle meni pillo roDes,இடுப்பில் வைத்துக்கொள்ளுமாறு குழந்தை அழுதது,The baby cried asking to be held on the hip
பாட்,paaT,முதுகு,Back,கா2னாத்தக் போட்கின் பாட் தெ3ஸி ஹொதெ3ஸ்,khaanaattak pOTkin paaT desi hodes,சாப்பிடாமல் வயிறும் முதுகும் ஒட்டி இருந்தது,Stomach and back were stuck without eating
போட்,pOT,வயிறு,"Belly, Stomach",போட் மெனி ஒண்டெ ஸேனா ! கோ3 பி3ஸத்தக் முஸய்யா?,pOT meni oNTe sEnaa ! gO bisattak musayyaa?,வயிறு என்று ஒன்று இருக்கிறதே ! சும்மா உட்கார முடியுமா?,There is a stomach! Can you just sit down?
பு4க்கொ போட்,bhukko pOT,வெறும் வயிறு,Empty stomach,பு4க்கொ போடு3ம் கு3ள்ளெயொ கா2த்தெ சோட் ந்ஹா,bhukko pODum guLLeyo khaatte cOT nhaa,வெறும் வயிற்றில் இனிப்புகளை சாப்பிடுவது நல்லதல்ல,Eating sweets in empty stomach is not good
கொவ்ஸொ,kovso,நுரையீரல்,Lungs,தூ4ம்பான் வள்டி பு2வெத் கொவ்ஸாம் கர்கரோக்3 அவயி,dhoompaan vaLTi phuvet kovsaam karkarOg avayi,சிகரெட் பிடித்தால் நுரையீரல் புற்றுநோய் வரும்,Cigarette smoking will cause lung cancer
களஜ்ஜி,kaLajji,கல்லீரல்,Liver,"களஜ்ஜி ரெக3த் ஸுத்3த4ம் கெரி, ஜீர்ணுக் ஸஹாவ் கெரஸு","kaLajji regat suddham keri, jeerNuk sahaav kerasu",கல்லீரல் இரத்தத்தை சுத்திகரித்து செரிமானத்திற்கு உதவுகிறது,The liver purifies the blood and aids in digestion
பொள்டொ,poLTo,இரைப்பை,Stomach,பொள்டொ க2வ்னமுக் ஜீர்ணு கெரி போஷணாக் ஆங்கு3 பூராக் த4ட்3டே3ஸு,poLTo khavnamuk jeerNu keri pOshaNaak aanggu pooraak dhaDDEsu,இரைப்பை உணவை செரித்து ஊட்டச்சத்துக்களை உடல் முழுவதும் அனுப்புகிறது,The stomach digests food and transports nutrients throughout the body
சொரா கொ2ள்டி,coraa khoLTi,இரைப்பை,Stomach,கா3யினுக் சார் சொரா கொ2ள்டின் ஸே,gaayinuk caar coraa khoLTin sE,மாட்டிற்கு நான்கு இரைப்பைகள் உண்டு,A cow has four stomachs
பெய்த்து,peyttu,பித்தம்,Bile,பெய்த்து ஜீர்ணுக் ஸஹாவ் கெரஸு,peyttu jeerNuk sahaav kerasu,பித்தம் செரிமானத்திற்கு உதவுகிறது,Bile helps with digestion
பெய்த்து பனி,peyttu pani,பித்த நீர்,Bile Water,பெய்த்து பனி கிட்ளொ பொள்ஸா வனிம் ர்ஹாயி,peyttu pani kiTLo poLsaa vanim rhaayi,பித்தநீர் பழுப்புடன் பச்சை நிறத்தில் இருக்கும்,Bile water is brownish green in color
பெய்த்து கொ2ள்டி,peyttu khoLTi,பித்தப்பை,Gallbladder,பெய்த்து மெனரியொ பெய்த்து கொ2ள்டிம் செர்ச்சி தொ2வரியொ ஒண்டெ த்3ரவொ,peyttu menariyo peyttu khoLTim cercci thovariyo oNTe dravo,பித்தம் என்பது பித்தப்பையில் சேமிக்கப்படும் ஒரு திரவம்,Bile is a fluid stored in the gallbladder
தெள்ஜி,teLji,பித்தப்பை,Gallbladder,அய்து3சிகித்ஸொ கெரி தெள்ஜிக் ஹெடு3வாயி,ayducikitso keri teLjik heDuvaayi,அறுவை சிகிச்சை மூலம் பித்தப்பையை அகற்றலாம்,Gallbladder can be removed by operation
மூது3 கொ2ள்டி,moodu khoLTi,மூத்திரப்பை,Bladder,மூது3 கொ2ள்டிம் தெ3ய்டொ3 ர்ஹியெத் து3ன்னொ ஜீவ் ஜேட3ய்,moodu khoLTim deyDo rhiyet dunno jeev jEDay,சிறுநீர்ப்பையில் கல் இருந்தால் வலி உயிர் போகும்,A stone in the bladder can cause killing pain
அந்த்ரொ,antro,குடல்,Intestine,"ந்ஹன்ன அந்த்ரொ, ரமாரமி 20 பவுல் லம்பு3 ர்ஹாயி","nhanna antro, ramaarami 20 pavul lambu rhaayi",சிறுகுடல் சுமார் 20 அடி நீளம் இருக்கும்,The small intestine is about 20 feet long
போட்பு2கி3,pOTphugi,வாய்வு,Flatulence,கென்னு க2யெத் போட்பு2கி3 ஹிம்ஸொ அவயி,kennu khayet pOTphugi himso avayi,மொச்சைப்பயறு சாப்பிட்டால் வாயுத்தொல்லை ஏற்படும்,Eating beans can cause flatulence
ஜீர்ணு,jeerNu,"செரிமானம், ஜீரணம்",Digestion,பில்லல்னுக் ஜீர்ணு ஹோத்தக் ஹிங்கு3 பனி தெ3வாயி,pillalnuk jeerNu hOttak hinggu pani devaayi,குழந்தைகளுக்கு ஜீரணம் ஆக பெருங்காய தண்ணீர் கொடுக்கலாம்,Asafoetida water can be given to children for digestion
அஜீர்ணு,ajeerNu,"செரிக்காமை, அஜீரணம்",Indigestion,போட் து3ன்னாக் காரணொ அஜீர்ணுகன் ர்ஹவாய்,pOT dunnaak kaaraNo ajeerNukan rhavaay,வயிற்று வலிக்கு காரணம் அஜீரணமாக இருக்கலாம்,Indigestion may be the cause of stomach pain
பொ4ம்பி3,bhombi,தொப்புள்,Naval,போடு3ம் ஸேத்தெ பில்லாக் க2வ்னம் பொ4ம்பி3 நாள் வாட் அப்3ப3ஸு,pODum sEtte pillaak khavnam bhombi naaL vaaT abbasu,வயிற்றில் இருக்கும் குழந்தைக்கு உணவு தொப்புள் கொடி மூலம் கிடைக்கிறது,The baby in the womb receives food through the umbilical cord
பொ3ஜ்ஜெ,bojje,தொப்பை,"Tummy, Belly",கா2த்தெயொ காய் உன்னொ கெரெத் மெல்லி பொ3ஜ்ஜெ உன்னொ பொட3ரனி,khaatteyo kaay unno keret melli bojje unno poDarani,சாப்பாட்டை எவ்வளவு குறைத்தாலும் தொப்பை குறையவில்லை,"No matter how much I cut down on food, the belly didn't go down"
லாம்த்4ரி,laamdhri,தொப்பை,"Tummy, Belly",விநாயிக் ம்ஹொட்டொ லாம்த்4ரி ஸே,vinaayik mhoTTo laamdhri sE,விநாயகருக்கு பெரிய தொப்பை உள்ளது,Ganesha has a big belly
ஹட்3காபொலொ,haDkaapolo,"எலும்புக்கூடு, வரிவடிவம்","Skeleton, Sketch",ஆங்கு3 ககொ3 இஸொ ஹட்3காபொலொகன் ஸேத்தெ?,aanggu kago iso haDkaapolokan sEtte?,உடல் ஏன் இப்படி எலும்புக்கூடாக இருக்கிறது?,Why is the body so skeletal?
மடி3,maDi,மடி,Lap,பில்லாக் மடி3ம் பி3ஸல்லி கெ2னி ஸங்கு3வொ,pillaak maDim bisalli kheni sangguvo,குழந்தையை மடியில் உட்கார வைத்து கதை சொல்லுங்கள்,Sit the child on the lap and tell the story
அங்கு,angku,மடி,Lap,ஈஸ்புரு அங்கு ஹோர் முருக3ன் பி3ஸி ஸே,eespuru angku hOr murugan bisi sE,சிவபெருமான் மடி மீது முருகன் அமர்ந்துள்ளார்,Murugan is sitting on Lord Shiva's lap
ஊரு,uuru,தொடை,Thigh,தொ3ங்க3ர் ஹிங்கெ3ஹால் ஊரு து3க்காரஸ்,donggar hinggehaal uuru dukkaaras,மலை ஏறியதால் தொடை வலிக்கிறது,Thigh hurts from climbing a hill
பாஞி,paanji,கால்,Leg,முயிக்3 கெ3ளொகின் பாஞின் லம்பு3 ஸே,muyig geLokin paanjin lambu sE,ஒட்டகத்தின் தலையும் கால்களும் நீளமாக உள்ளன,The camel's head and legs are long
பாய்ஞ்,paaynj,கால்,Leg,ஹாத் பாய்ஞ் தொ2வ்லி கோ3 ர்ஹானாயா?,haat paaynj thovli gO rhaanaayaa?,கையை காலை வைத்துக் கொண்டு சும்மா இருக்க மாட்டாயா?,Can't you sit idly by with your hands and legs?
கு3ட்3கொ3,guDgo,"முட்டி, முழங்கால்",Knee,சலெதீ3ஸ் கு3ட்3கொ3 து3க்காரஸ்,caledees guDgo dukkaaras,நடந்தாலே முழங்கால் வலிக்கிறது,Knee hurts even when walking
கூ4ட் க4ல்லத்தெ,ghooT ghallatte,முழங்கால்களைக் கட்டிக்கொள்ளுதல்,Hugging Knees,கூ4ட் க4ல்லி கோ3 பி3ஸி ர்ஹியெத் காய் லாப்?,ghooT ghalli gO bisi rhiyet kaay laap?,முழங்கால்களைக் கட்டிக்கொண்டு சும்மா உட்கார்ந்திருந்தால் என்ன பயன்?,What is the point of sitting idle hugging knees?
ஜாங்கு,jaangku,கணுக்கால்,Ankle,பாய்ஞ் ஜி2ர்க்கெத்தெமாம் ஜாங்கு இன்ட்கில்லிரெஸ்,paaynj jhirkkettemaam jaangku inTkillires,கால் வழுக்கியதால் கணுக்கால் சுளுக்கு ஏற்பட்டது,A sprained ankle resulted from a slip of the foot
பொங்கு3,ponggu,"புறங்கால், பின்னங்கால்",Hindfoot,தெனொ பொங்கு3 பொ3ஞ்சும் லக3த்திஸொ த4மெஸி,teno ponggu bonjcum lagattiso dhamesi,அவன் பின்னங்கால்கள் பிடரியில் பட ஓடினான்,He ran so fast that his hind leg touched his neck
பலடி,palaTi,குதிகால்,Heel,தெனொ பலடிக் பி2வ்ரிலிகின் சலிஸி,teno palaTik phivrilikin calisi,அவள் குதிகாலைத் திருப்பிக் கொண்டு நடந்தாள்,She turned on her heel and walked away
கு3ட்3க்3யால்,guDgyaal,குதிகால்,Heel,கெ4த3டு3னுக் கு3ட்3க்3யால் ஸேயா?,ghedaDunuk guDgyaal sEyaa?,கழுதைகளுக்கு குதிகால் உள்ளதா?,Do donkeys have heels?
பலல்,palal,பாதம்,Foot,ராமுடு3 பலல் லகெ3த்தேட் அஸ்கி புனி ஹொய்யொ,raamuDu palal lagettET aski puni hoyyo,ராமரின் பாதம் பட்ட இடமெல்லாம் புனிதமானது,"Wherever Rama's feet touched, it became sacred"
ஸோபான்,sOpaan,படி,"Step, Footstep",ர்ஹத்த வத்தோஸீ ஸம்பத்துக் முது3ல்லா ஸோபானொ,rhatta vattOsee sampattuk mudullaa sOpaano,உண்மையே செல்வத்தின் முதல் படி,Truth is the first step of wealth
"பவுல், பௌல்","pavul, paul","அடி, பாதம், காலடி","Feet, Step, Footstep",பா4ரத்வாஸினு ரமாரமிகன் 5 1/2 பவுல் உஞ்சொ ஸே,bhaaratvaasinu ramaaramikan 5 1/2 pavul unjco sE,இந்தியர்கள் சராசரியாக 5 1/2 அடி உயரம் இருக்கிறார்கள்,Indians are on average 5 1/2 feet tall
பகு3ல்,pagul,"அடி, பாதம், காலடி","Feet, Step, Footstep",பகு3லுக் பாஞ்சுவால் தே3 தே3 மெனி மகி3லேத் ஸே,paguluk paanjcuvaal dE dE meni magilEt sE,அடிக்கு ஐந்து தடவை தா தா என கேட்டுக்கொண்டே இருக்கிறான்,He keeps asking to give five times per step
பொகு3ல்,pogul,"அடி, பாதம், காலடி","Feet, Step, Footstep",த்ருப்தி பொந்து3னாத்தேஸ் ஹோர் அவத்தக் முது3ல்லா பொகு3ல்,trupti pondunaattEs hOr avattak mudullaa pogul,திருப்தி அடையாமல் இருப்பது தான் முன்னேற்றத்திற்கான முதல் படி,Not being satisfied is the first step to progress
தளபாய்ஞ்,taLapaaynj,"பாதம், உள்ளங்கால்",Sole,மொஞ்சுகலமு தளபாய்ஞ் ஸில்லொ லக3ஸு,monjcukalamu taLapaaynj sillo lagasu,பனிக்காலத்தில் உள்ளங்கால்கள் குளிர்கின்றன,Soles get cold in winter
லொட்3காத்தெ,loDkaatte,கால் தடுமாறுதல்,"Stumble, Loose foot",தெனு பாய்ஞ் லொட்3கயி க2ல்லொ பொள்டி3யா,tenu paaynj loDkayi khallo poLDiyaa,அவர் கால் தடுமாறி கீழே விழுந்தார்,He stumbled and fell down
கு3லுகு3லாய்ங்,gulugulaayng,கிச்சு கிச்சு,"Tickling, Tickle",தளபாய்ஞிம் கு3லுகு3லாய்ங் கெரத் அஸொ அவயி,taLapaaynjim gulugulaayng kerat aso avayi,உள்ளங்காலில் கிச்சு கிச்சு மூட்டினால் சிரிப்பு வரும்,Tickling the sole causes laugh
ரேஸு,rEsu,"வடு, தழும்பு",Scar,நொவ்ரா க3வ்லாம் ஒண்டெ லம்பு3 ரேஸு ஸே,novraa gavlaam oNTe lambu rEsu sE,மணமகன் கன்னத்தில் ஒரு நீண்ட தழும்பு இருக்கிறது,The groom has a long scar on his cheek
தா4ஷ்டி,dhaashTi,வலிமை,Strength,பெ3ட்3கொ சொக்கட் தா4ஷ்டிகன் ஸே,beDko cokkaT dhaashTikan sE,பையன் நல்ல வலிமையாக இருக்கிறான்,The boy is pretty strong
"போஷணொ, போஷக்","pOshaNo, pOshak",ஊட்டச்சத்து,"Nutrition, Nutrient",பொள்ளொ கய்லானும் முக்யம்ஹொயெ போஷணான் ஸே,poLLo kaylaanum mukyamhoye pOshaNaan sE,"பழம், காய்கறிகளில் முக்கியமான ஊட்டச்சத்துக்கள் உள்ளன",Fruits and vegetables have important nutrients
புஷ்டி,pushTi,"ஊட்டம், ஊட்டச்சத்து",Nourishment,கொ4ம்மா பா4த் ஆங்கு3க் புஷ்டி தே3ஸு,ghommaa bhaat aangguk pushTi dEsu,வீட்டுச்சாப்பாடு உடலுக்கு ஊட்டத்தை அளிக்கிறது,Home cooked food gives nourishment to the body
உஸுர் ஹிங்கி3ல்டி3யொ,usur hinggilDiyo,புரையேறுதல்,Going down the wrong pipe,பனி பி3ஸ்ஸொ பியெஹால் தெங்கொ3 உஸுர் ஹிங்கி3ல்டி3யொ,pani bisso piyehaal tenggo usur hinggilDiyo,தண்ணீரை அவசரமாக குடித்ததால் அவருக்கு புரையேறியது,"As he drank the water hastily, it went down the wrong pipe"
உஸுர் ஜாரியொ,usur jaariyeaa,புரையேறுதல்,Going down the wrong pipe,ஹல்லு பே !! ந்ஹீஜியெத் உஸுர் ஜேட3ய் !!,hallu pE !! nheejiyet usur jEDay !!,மெதுவாக குடி !! இல்லையென்றால் புரையேறும் !!,"Drink slowly !! Otherwise, it will go down the wrong pipe !!"
பொஷ்ஷே,poshshE,ஜலதோஷம்,Common Cold,பொவ்ஸும் பிஜ்ஜெஹால் பொஷ்ஷே லய்டி3யொ,povsum pijjehaal poshshE layDiyo,மழையில் நனைந்ததால் சளி பிடித்தது,Got a cold from getting wet in the rain
ஸோக்,sOk,தாகம்,Thirsty,இக்க பனி பியெத் மெல்லொ ஸோக் திரரனி,ikka pani piyet mello sOk tirarani,எவ்வளவு தண்ணீர் குடித்தாலும் தாகம் தீரவில்லை,"No matter how much water I drank, my thirst was not quenched"
கொ2வ்லொ,khovlo,இருமல்,Cough,கொ2வ்லி கொ2வ்லி க4டி3 ஜெலரஸ்,khovli khovli ghaDi jelaras,"இருமி, இருமி தொண்டை எரிகிறது",Throat burns from coughing
பொ4ன்னொ பு2ட்டெ கொ2வ்லொ,bhonno phuTTe khovlo,வறட்டு இருமல்,Dry cough,பொ4ன்னொ பு2ட்டெ கொ2வ்லாக் அல்லா ரெஸ்ஸு ஸெரொ மை கவ்லி பெவாய்,bhonno phuTTe khovlaak allaa ressu sero mai kavli pevaay,வறட்டு இருமலுக்கு இஞ்சி சாறுடன் தேன் கலந்து குடிக்கலாம்,Drink ginger juice mixed with honey for dry cough
ஸிகி3ர்னி,sigirni,தும்மல்,Sneeze,ஸிகு3ரத்தவேள் ஹேம் ஹிப்3பி3 ர்ஹீ த4மஸு,sigurattavEL hEm hibbi rhee dhamasu,தும்மும் போது இதயம் நின்று ஒடுகிறது,The heart stops beating when you sneeze
ஸ்யிகினி,syikini,தும்மல்,Sneeze,ஸ்யிகினி ஹிப்3பு3னாத்தக் அவ்லேத் ஸே,syikini hibbunaattak avlEt sE,தும்மல் நிற்காமல் வந்து கொண்டே இருக்கிறது,The sneezing keeps coming
இஸ்கி,iski,விக்கல்,Hiccups,தெ3ட3க்கெரி பெ3து3ரடெ3த் இஸ்கி ஹிப்3பி3 ர்ஹீட3ய்,deDakkeri beduraDet iski hibbi rheeDay,திடீரென அதிர்ச்சி கொடுத்தால் விக்கல் நின்று விடும்,A sudden shock will stop the hiccups
தெ3கா3ர்,degaar,ஏப்பம்,"Burb, Belch",தெனு கெ4ட்டி தெ3கா3ர் தி3யாஸ்,tenu gheTTi degaar diyaas,அவர் சத்தமாக ஏப்பம் விட்டார்,He belched loudly
அம்ப3ட் தெ3கார்,ambaT dekaar,"புளித்த ஏப்பம், புளிப்பு ஏப்பம்","Sulfur burp, Sour burp, Sour Belch",அம்ப3ட் தெ3கார் பு3த்3ரா கா4ன் க4னாயி,ambaT dekaar budraa ghaan ghanaayi,புளித்த ஏப்பம் சாக்கடை நாற்றம் நாரும்,Sulfur burp will smell like sewer
தூ4மு தெ3கா3ர்,dhoomu degaar,"புளித்த ஏப்பம், புளிப்பு ஏப்பம்","Sulfur burp, Sour burp, Sour Belch",அஜீர்ணுஹால் தூ4மு தெ3கார் அவயி,ajeerNuhaal dhoomu dekaar avayi,அஜீரணத்தினால் புளிப்பு ஏப்பம் வரும்,Indigestion causes sour belching
தொ4ம்ப்3ளாய்,dhombLaay,கொட்டாவி,Yawn,தொ4ம்ப்3ளாய் ஹோங்கு3 ஸெரொ அவஸ்,dhombLaay hOnggu sero avas,கொட்டாவி தூக்கத்துடன் வருகிறது,Yawning comes with sleepiness
ஜொம்பீளை,jompeeLai,கொட்டாவி,Yawn,ஒண்டெகொ3 ஜொம்பீளை அவெத் அஸ்கி தெங்கொ3 அவய்,oNTego jompeeLai avet aski tenggo avay,ஒருவருக்கு கொட்டாவி வந்தால் அனைவருக்கும் வரும்,"If one person yawns, everyone will"
கிங்கிர்,kingkir,திகட்டல்,"Sugar hangover, Nausea",கு3ள்ளெயொ வேன் க2யத் கிங்கிர் லக3ய்,guLLeyo vEn khayat kingkir lagay,இனிப்பு அதிகம் சாப்பிட்டால் திகட்டல் ஏற்படும்,Eating lot of sweets will cause sugar hangover
ஒக3ரி,ogari,குமட்டல்,Nausea,பெய்னாவேள் தெ2வ்டெ3தெங்கொ3 ஒக3ரி அவய்,peynaavEL thevDetenggo ogari avay,பயணத்தின் போது சிலருக்கு குமட்டல் ஏற்படும்,Some people get nauseous during travel
வம்னி,vamni,வாந்தி,Vomit,வேன் க2யெத் வம்னி அவ்னாத்தக் காய் கெரய்?,vEn khayet vamni avnaattak kaay keray?,"அதிகமாக சாப்பிட்டால், வாந்தி வராமல் என்ன செய்யும்?","If you eat too much, what can you do without vomiting?"
து3ள்கினி,duLkini,வாயிலெடுத்தல்,Spitting up,பில்லொ து3ள்கிதியொ !!,pillo duLkitiyo !!,குழந்தை வாயில் எடுத்துவிட்டத் !!,The baby spit up !!
கொ4ர்கு3ல்,ghorgul,குறட்டை,Snoring,தொரெ கொ4ர்கு3ல் ஸெத்3து3ம் ஹோங்கு3 ஜேடியொ,tore ghorgul seddum hOnggu jETiyo,உன் குறட்டை சத்தத்தில் தூக்கம் போய்விட்டது,I lost sleep because of your snoring sound
ஹட்3கொ,haDko,எலும்பு,Bone,"ரெட்டெ ஹட்3காக் ""ஸிங்க்3யார் ஹட்3கொ"" மெனிமெல்லொ மெனன்","reTTe haDkaak ""singgyaar haDko"" menimello menan","தோள்பட்டை எலும்பு ""அழகு எலும்பு"" என்றும் குறிப்பிடப்படுகிறது.",The collarbone is also referred to as “beauty bone”
கங்க்3ளொ,kanggLo,எலும்பு,Bone,ஊரு கங்க்3ளொ மெனிகு ஆங்கு3ம் ஸேத்தெ லம்ப3 ஹட்3கொ,uuru kanggLo meniku aanggum sEtte lamba haDko,தொடை எலும்பு மனித உடலில் இருக்கும் நீளமான எலும்பு,The femur is the longest bone in the human body
ரெக3த்,regat,ரத்தம்,Blood,ஹொடெ3 மெனிகுனு ஆங்கு3ம் 5 லிட்டர் ரெக3து3 த4மினி ஸே,hoDe menikunu aanggum 5 liTTar regadu dhamini sE,வளர்ந்த மனிதர்களுக்கு 5 லிட்டர் இரத்த ஓட்டம் உள்ளது,Human adults have 5 liters of circulating blood
ஸெகொ3,sego,வேர்வை,Sweat,ஸெகொ3 கெரரஸ்! விஜனொ தாய்,sego keraras! vijano taay,வியர்க்கிறது! விசிறியை போடு.,Sweating! Put the fan on.
கெ3ஜி,geji,வேர்க்குரு,Prickly heat,கெ3ஜி ஸெகொ3ஹால் அவஸு,geji segohaal avasu,வேர்க்குரு வியர்வையால் ஏற்படுகிறது,Prickly heat is caused by sweat
க2ஜ்ஜு,khajju,புண்,Sore,ஸெக்கர் ரோக்3 கெரினுக் க2ஜ்ஜு ஸவ்கா3ஸ்கன் ஸுக்கயி,sekkar rOg kerinuk khajju savgaaskan sukkayi,நீரிழிவு நோயாளிகளுக்கு புண் தாமதமாக குணமாகும்,Sore healing is delayed in diabetic patients
