alias_tamil,alias_english,tamil,english,alias_tamil_sentence,alias_english_sentence,tamil_sentence,english_sentence
பனிங்கைலொ,paningkailo,மீன்,Fish,பனிங்கைலொ பனிம் ஸேத்தெ ப்ராணவாயுக் ஸுவாஸம் கெரின் ஜிவஸு,paningkailo panim sEtte praaNavaayuk suvaasam kerin jivasu,மீன்கள் தண்ணீரில் உள்ள ஆக்ஸிஜனை சுவாசித்து வாழ்கின்றன,Fish live by inhaling the oxygen in the water
திமிங்கி3லம்,timinggilam,திமிங்கிலம்,Whale,நிளொ திமிங்கி3லமு ஜீபும் 50 ஜனுன் பி3ஸத்தக் முஸயி,niLo timinggilamu jeepum 50 janun bisattak musayi,நீலத் திமிங்கலத்தின் நாக்கில் 50 பேர் அமர முடியும்,The tongue of the blue whale can seat up to 50 people
கிர்வில்,kirvil,நண்டு,Crab,ஜு2க்கு கிர்விலுன் பொகடும் சலிகின் திரஸு,jhukku kirvilun pokaTum calikin tirasu,பெரும்பாலான நண்டுகள் பக்கவாட்டில் நடந்து நீந்துகின்றன,Most crabs walk sideways and swim
பெ3ஸ்களி,beskaLi,தவளை,Frog,பெ3ஸ்களி தெகா3 லம்பு3 பஸ்கடு பாய்ஞ்ஹால் உஸுலஸு,beskaLi tegaa lambu paskaTu paaynjhaal usulasu,தவளை அதன் நீண்ட பின்னங்கால்களால் குதிக்கிறது,The frog jumps with its long hind legs
ப4ர்களி,bharkaLi,தவளை,Frog,ப4ர்களி ஸாபுக் சொரொ ஹோஸு,bharkaLi saapuk coro hOsu,தவளை பாம்புக்கு இரையாகிறது,The frog preys on the snake
பெ3ஸ்களிஸிஸு,beskaLisisu,தலைப்பிரட்டை,Tadpole,பெ3ஸ்களிஸிஸு பெ3ஸ்களிகன் மர்ச்சாத்தக் 14 வாருன் லக3யி,beskaLisisu beskaLikan marccaattak 14 vaarun lagayi,தலைப்பிரட்டை சிறிய தவளைகளாக மாற சுமார் 14 வாரங்கள் ஆகும்,Tadpoles take about 14 weeks to transform into tiny frogs
பே4ளி,bhELi,தேரை,Toad,பே4ளின் பாராம் பி4த்தர் ஜிவஸு,bhELin paaraam bhittar jivasu,தேரைகள் பாறைகளுக்குள் வாழ்கின்றன,Toads live in rocks
கிஷ்ளொ,kishLo,நத்தை,Snail,கிஷ்ளொ அபுலுக் ரக்ஷுலத்தக் சிப்பாம் பி4த்தர் ஆங்கு3க் உட்சுலஸு,kishLo apuluk rakshulattak cippaam bhittar aangguk uTculasu,நத்தை தன்னைப் பாதுகாத்துக் கொள்ள உடலைத் தங்கள் ஓட்டுக்குள் இழுக்கிறது,The snail pulls the body into their shell to protect itself
தம்ப3ல்சிப்போ,tambalcippO,ஆமை,Tortoise,தம்ப3ல்சிப்போ பூ4ய்ஞ்ஹோர் ஜிவஸு,tambalcippO bhooynjhOr jivasu,ஆமை நிலத்தில் வாழும்,Tortoise lives on land
கஸ்வொ,kasvo,கடலாமை,"Turtle, Tortoise",கஸ்வொ பனிம் ஜிவஸு,kasvo panim jivasu,கடலாமை தண்ணீரில் வாழும்,Turtles live in water
கஸ்பொ,kaspo,கடலாமை,"Turtle, Tortoise",கஸ்பொ 150 ஒர்ஸுனு லெந்து ஜிவஸு,kaspo 150 orsunu lentu jivasu,கடல் ஆமைகள் 150 ஆண்டுகள் வரை வாழும்.,Turtles can live up to 150 years.
நக்ரு,nakru,முதலை,Crocodile,நக்ருனுஹால் ஜீப் ப4ராட் லம்பொ3 கெரன் முஸுனா,nakrunuhaal jeep bharaaT lambo keran musunaa,முதலைகளால் நாக்கை வெளியே நீட்டிக்க முடியாது,Crocodiles cannot stick their tongue out
ஸாப்,saap,பாம்பு,Snake,தெ2வ்டெ3 ஸாபுனுக் விக்கு ஜுண்ணா,thevDe saapunuk vikku juNNaa,சில பாம்புகளுக்கு விஷம் கிடையாது,Some snakes have no venom
நம்ஸாபு,namsaapu,"நல்ல பாம்பு, நாகப்பாம்பு",Cobra,நம்ஸாபு விக்கு ஐஸ்துக் மொரட3த்த தூ3ருக் பொ3லம் ஹொயெயொ,namsaapu vikku aistuk moraDatta dooruk bolam hoyeyo,நாகப்பாம்பின் விஷம் யானையைக் கொல்லும் அளவுக்கு வலிமையானது,The venom of the cobra is strong enough to kill an elephant
தொ3ங்க3ரு ஸாப்,donggaru saap,"மலைப்பாம்பு, பைதான்","Boa, Python, Anaconda",தொ3ங்க3ரு ஸாப் அபுல் சொராக் நெஸ்கி மொரடி3 கா2ஸு,donggaru saap apul coraak neski moraDi khaasu,மலைப்பாம்பு தன் இரையை நெரித்துக் கொன்று உண்ணும்,The boa strangles its prey and eats
கி3ர்பன்னாக்3,girpannaag,"மலைப்பாம்பு, பைதான்","Boa, Python, Anaconda",கி3ர்பன்னாகு3ன் வீஸ் பௌல் லம்பு3 ர்ஹாஸு,girpannaagun vees paul lambu rhaasu,மலைப்பாம்புகள் இருபது அடி நீளம் கொண்டவை,Pythons are about twenty feet long
க3ட்ஸுஸாப்,gaTsusaap,"மலைப்பாம்பு, பைதான்","Boa, Python, Anaconda",க3ட்ஸுஸாபுக் விக்கு ஜுண்ணா,gaTsusaapuk vikku juNNaa,மலைப்பாம்புக்கு விஷம் கிடையாது,The python has no venom
நெ ள நெ ளா த்தெ,ne La ne Laa tte,ஊர்ந்து செல்வது,"Crawling, Slithering",பாய்ஞ் ந்ஹீத்தெஹால் ஸாபுன் நெ-ள-நெ-ளாஸு,paaynj nheettehaal saapun ne-La-ne-Laasu,கால்கள் இல்லாததால் பாம்புகள் ஊர்ந்து செல்கின்றன,Snakes crawl because they have no legs
