alias_tamil,alias_english,tamil,english,alias_tamil_sentence,alias_english_sentence,tamil_sentence,english_sentence
அப்பம்,appam,கருப்பட்டி ஆப்பம்,Jaggery dosa,தெ2வ்டெ3 தெனு நாஸ்தாக் அப்பம் கா2ஸுன்,thevDe tenu naastaak appam khaasun,சிலர் காலை உணவிற்கு ஆப்பம் சாப்பிடுகிறார்கள்,Some eat jaggery dosa for breakfast
லொனி அப்பம்,loni appam,வெண்ணை ஆப்பம்,Buttered jaggery dosa,லொனி அப்பம் ஹுன்னொ ஹுன்னொகன் க2னொ,loni appam hunno hunnokan khano,வெண்ணை ஆப்பத்தை சுடச்சுட சாப்பிடவேண்டும்,Buttered jaggery dosa should be eaten hot
தி4டொ3,dhiDo,தோசை,"Dosa, Rice Pancake",கொம்மன் பீடும் ஹந்தெ3 தி4டொ3 ருசி ர்ஹானா,komman peeTum hande dhiDo ruci rhaanaa,புளிக்காத மாவில் வார்த்த தோசை சுவையாக இருக்காது,Dosa made in unleavened batter is not tasty
கோ4ம தந்து3 தி4டொ3,ghOma tandu dhiDo,கோதுமை தோசை,"Wheat dosa, Wheat rice Pancake",கோ4ம தந்து3 தி4டொ3 நிவயத் சோட் ர்ஹானா,ghOma tandu dhiDo nivayat cOT rhaanaa,கோதுமை தோசை ஆறினால் நன்றாக இருக்காது,Wheat dosa is not good when cold
ப2லார்,phalaar,இட்லி,"Idli, Idly, Rice Cake",கொன்னி பில்லல்னுக் ப2லார் ஒப்பானி,konni pillalnuk phalaar oppaani,எந்த குழந்தைக்கும் இட்லி பிடிப்பதில்லை,No child likes Idli
விள்டியொ,viLTiyo,இட்லி,"Idli, Idly, Rice Cake",ஆங்கு3ஹுன்னாக் விள்டியோஸ் மேட்ஹொயெ அகா3ரு,aangguhunnaak viLTiyOs mEThoye agaaru,காய்ச்சலுக்கு இட்டிலியே சிறந்த உணவு,Idli is the best food for fever
விள்டொ3டு3ம்,viLDoDum,இட்லி,"Idli, Idly, Rice Cake",ரொவ்வொ தமஸ் பொடி3 ஜியெத் அங்கி3டி3ம் விள்டொ3டு3ம் அப்3ப3னி,rovvo tamas poDi jiyet anggiDim viLDoDum abbani,சற்று தாமதமாக சென்றால் கடையில் இட்லி கிடைப்பதில்லை,"If we go a little late, we will no get idli in the shop"
உக்குடு3ம்,ukkuDum,இட்லி,"Idli, Idly, Rice Cake",தீ2ன் பூட் ஜெமனும் உக்குடு3ம் ந்ஹாத்தக் ர்ஹானா,theen pooT jemanum ukkuDum nhaattak rhaanaa,மூன்று வேளை விருந்தில் இட்லி இல்லாமல் இருக்காது,A three-course feast cannot be without idlis
தொ2வ்லி ப2லார்,thovli phalaar,சட்டி இட்லி,"Clay pot Idli, Idly, Rice cake",தொ2வ்லி ப2லார் ஒண்டொண்டெ தி4டொ3 ஸேரு ர்ஹாய்,thovli phalaar oNToNTe dhiDo sEru rhaay,சட்டி இட்லி ஒன்றொன்றும் தோசை அளவுக்கு இருக்கும்,Each clay pot Idli will be about the size of Dosa
பு4ர்கொ,bhurko,பொடி,Powder,தி4டொ3 ஸெரொ பு4ர்கொகின் தேல் ருசிகன் ர்ஹாயி,dhiDo sero bhurkokin tEl rucikan rhaayi,தோசையுடன் பொடியும் எண்ணையும் சுவையாக இருக்கும்,Powder and oil with dosa is also delicious
பு4ர்க்கொ,bhurkko,"சிறு துண்டு, பொடியாக","Into small pieces, Chopping finely, Mincing",பொ3ந்தெ3க் சொக்கட் பு4ர்க்கொகன் காட்,bondek cokkaT bhurkkokan kaaT,வாழைத்தண்டை நன்கு பொடியாக நறுக்கவும்,Finely chop the banana stem
முத்3தா3 பொங்க3ல்,muddaa ponggal,வெண் பொங்கல்,Rice cooked with lentils,முத்3தா3 பொங்க3ல் க2னாத்தெனு கோன்தி ஸேயா?,muddaa ponggal khanaattenu kOnti sEyaa?,பொங்கல் சாப்பிடாதவர்கள் யாராவது உண்டா?,Is there anyone who have not eaten Pongal?
தூப் பொங்க3ல்,toop ponggal,நெய் பொங்கல்,Ghee Pongal,தூப் பொங்க3ல் வேன் க2யெத் ஹோங்கு3 அவய்,toop ponggal vEn khayet hOnggu avay,நெய் பொங்கல் அதிகம் சாப்பிட்டால் தூக்கம் வரும்,"If you eat a lot of Ghee Pongal, you will feel sleepy"
"கேஸரி, உப்மாவ்","kEsari, upmaav","கேசரி, உப்புமா","Kesar bath, Uppuma","கேஸரி, உப்மாவ் தி3ய்யொ கென்னிம் கெரயொ","kEsari, upmaav diyyo kennim kerayo","கேசரி, உப்புமா இரண்டுமே ரவையில் செய்யப்பட்டவை",Both Kesari and Uppuma were made in semolina
அம்ப3ட் பா4த்,ambaT bhaat,புளியோதரை,Tamarind Rice,தீ3தி3 ஹொயெத் மெல்லொ அம்ப3ட் பா4த் விட்டானா,deedi hoyet mello ambaT bhaat viTTaanaa,இரண்டு நாளானாலும் புளியோதரை ஊசிப் போகாது,Tamarind rice does not spoil even for two days
லிம்பு3 பொங்க3ல்,limbu ponggal,எலுமிச்சைசாதம்,Lemon Rice,அம்ப3ட் பா4த் ஸேரு லிம்பு3 பொங்க3லுக் காம் ஹொட்3னா,ambaT bhaat sEru limbu ponggaluk kaam hoDnaa,புளியோதரை அளவுக்கு எலுமிச்சம் சாதத்திற்கு வேலை வளராது,Lemon rice requires less work than tamarind rice
தக்காளி பொங்க3ல்,takkaaLi ponggal,தக்காளி சாதம்,Tomato rice,தக்காளி பொங்க3ல் கெர்ராஸி ! காய் விஶேஷ் ?,takkaaLi ponggal kerraasi ! kaay vissEsh ?,தக்காளி சாதம் செய்திருக்கிறீர்கள் ! என்ன விசேஷம் ?,You have made tomato rice! What's special?
கு3ள்ளு பொங்க3ல்,guLLu ponggal,சர்க்கரை பொங்கல்,Sweet Pongal,கு3ள்ளு பொங்க3ல் நிவயெத்திக்காம் து3ஸுரொ ருசி தே3ஸு,guLLu ponggal nivayettikkaam dusuro ruci dEsu,சர்க்கரை பொங்கல் ஆறியதும் வேறு சுவை தருகிறது,It is a different taste when the sweet Pongal is cooled
ஸெக்கரு பொங்க3ல்,sekkaru ponggal,சீனி சர்க்கரை பொங்கல்,Sugar Pongal,ஸெக்கரு பொங்க3லும் கு3ள்ளுக் பொ3து3லு ஸெக்கர் தக3ஸுனு,sekkaru ponggalum guLLuk bodulu sekkar tagasunu,சர்க்கரை பொங்கலில் வெல்லத்திற்கு பதிலாக சீனி போடுவார்கள்,"In Sugar Pongal, Sugar is added instead of jaggery"
தௌ4ரா பொங்க3ல்,dhauraa ponggal,கோவில் பொங்கல்,Temple Pongal,தௌ4ரா பொங்க3ல் அவ்ரெதெங்கா3 விஶேஷுயொ,dhauraa ponggal avretenggaa vissEshuyo,கோவில் பொங்கல் சௌராஷ்டிரர்களின் சிறப்பு,Temple pongal is a specialty of Sourashtrians
தெ4ய்ஞ் பா4த்,dheynj bhaat,தயிர் சாதம்,Curd Rice,தெ4ய்ஞ் பா4துக் ரொவ்வொ மிரி அவ்ண்டி ஸொடு3யா?,dheynj bhaatuk rovvo miri avNTi soDuyaa?,தயிர் சாதத்திற்கு கொஞ்சம் மிளகு குழம்பு ஊற்றவா?,Shall I add little pepper gravy to curd rice?
பை4ரி,bhairi,பூரி,"Deep Fried Bread, Poori",பை4ரி வேன் க2யெத் க4டி3ம் தெலய்,bhairi vEn khayet ghaDim telay,பூரி அதிகம் சாப்பிட்டால் தொண்டையில் மிதக்கும்,Eating too much Poori can cause oily throat
சப்பாத்தி,cappaatti,சப்பாத்தி,Chapati,சப்பாத்தி சொக்கட் மெத்தன்கன் அவ்ரஸ்,cappaatti cokkaT mettankan avras,"சப்பாத்தி நன்றாக, மிருதுவாக வந்துள்ளது",The chapati has come out nice and crispy
"பரோட்டா, பு3ரோட்டா, பராத்தா","parOTTaa, burOTTaa, paraattaa","பரோட்டா, புரோட்டா, பராத்தா","Parota, Parotta, Paratha",அத்தொ கோட்தேட் திக்கெ பரோட்டா அப்3ப3ரஸ்,atto kOTtET tikke parOTTaa abbaras,இப்போது எங்கெங்கும் சில்லி பரோட்டா கிடைக்கிறது,Chilli Parotta is now available everywhere
பி3ரியாணி,biriyaaNi,பிரியாணி,"Biriyani, Briyani",பி3ரியாணி பா3ஸ்மதி தந்து3ம் ஹந்த3ஸுனு,biriyaaNi baasmati tandum handasunu,பிரியாணி பாஸ்மதி அரிசியில் சமைக்கிறார்கள்,Biryani is cooked in basmati rice
ரைதொ,raito,பச்சடி,Salad,பௌ4ளா ரைதொ மெது3டு3க் சொக்கடு3,bhauLaa raito meduDuk cokkaDu,சுரைக்காய் பச்சடி மூளைக்கு நல்லது,Zucchini tart is good for the brain
தெ4ய்ஞ் கந்தொ3,dheynj kando,வெங்காயபச்சடி,Onion Salad,பி3ரியாணி ஸெரொ குருமாகின் தெ4ய்ஞ் கந்தொ3 ஹொவ்ட3ஸுனு,biriyaaNi sero kurumaakin dheynj kando hovDasunu,பிரியாணியுடன் குருமாவையும் தயிர் பச்சடியையும் பரிமாறுகிறார்கள்,Biriyani is served with Kurma and onion salad
மஸாலா,masaalaa,"நறுமணப்பொருள், வாசனைத் திரவியம், மசாலா",Spice,"எளொ, லொம்பூ2ல், லவங்கொ3 எல்லெகா3க் மஸாலா மெனன்","eLo, lomphool, lavanggo ellegaak masaalaa menan","ஏலக்காய், கிராம்பு, லவங்கம் ஆகியவற்றை மசாலா என்பார்கள்","Cardamom, cloves and cinnamon are called spices"
குருமா,kurumaa,குருமா,"Kuruma, Kurma, Korma, Qorma",குருமாம் மஸாலா தகி3 நலர் வடி3 ஸொட3ஸுன்,kurumaam masaalaa tagi nalar vaDi soDasun,குருமாவில் மசாலா போட்டு தேங்காயை அரைத்து விடுவார்கள்,Spices and coconut paste are added to Kuruma
கொட்3டொ3,koDDo,"கெட்டியாக, கெட்டியான","Thick, Concentrated",பீட் கொட்3டொ3 ஸே. ரொவ்வொ பனி செர்ச்சி,peeT koDDo sE. rovvo pani cercci,மாவு கெட்டியாக உள்ளது சிறிது தண்ணிர் சேர்,The dough is thick. Add some water
பள்டொ,paLTo,"அரை திடம், நீர்த்து","Semi solid, Diluted, Watery",கென்னி பேஸ் பள்டொ ர்ஹாயி,kenni pEs paLTo rhaayi,நொய்க்கஞ்சி அரை திடமாக இருக்கும்,Rice porridge will be semi solid
தாடொ3,taaDo,தண்ணீராக,Watery,காப்பி ககொ3 இஸொ தாடொ3 ஸேத்தெ?,kaappi kago iso taaDo sEtte?,காபி ஏன் இப்படி தண்ணீராக இருக்கிறது?,Why is coffee so watery?
கெ4ட்டி,gheTTi,"திடம், கட்டி, கெட்டியாக, கெட்டியான","Solid, Hard, Thick, Concentrated",ஹிங்கு3 வேன் கெ4ட்டி ஸே,hinggu vEn gheTTi sE,பெருங்காயம் மிக கட்டியாக இருக்கிறது,Asafoetida is very solid
கெ4டி3 பொட3த்தெ,gheDi poDatte,"இறுகுதல், திடமாகுதல்","Solidify, Harden",காப்பி பு4ர்கொ கெ4டி3 பொள்ளிட்3ரஸ்,kaappi bhurko gheDi poLLiDras,காபித்தூள் கெட்டியாகி விட்டது,The coffee powder has hardened
தூ3த்,doot,பால்,Milk,துமி காய் தூ3த் வவ்ரரியொ?,tumi kaay doot vavrariyo?,நீங்கள் என்ன பால் பயன்படுத்துகிறீர்கள்?,What milk do you use?
ஸாய்,saay,பாலாடை,Creamy layer of milk,ஹுன்னொ தூ3த் நிவாத்தவேள் தெகொ3 ஹொல்லொ ஸாய் ப4ந்தா3ஸு,hunno doot nivaattavEL tego hollo saay bhandaasu,சூடான பால் குளிரும் போது அதன் மீது ஏடு உருவாகிறது,Skin forms on hot milk when it cools
சாய்,caay,தேநீர்,Tea,உத்தர் பா4ரதும் சாய் பெனார் வேனு,uttar bhaaratum caay penaar vEnu,வட இந்தியாவில் தேநீர் குடிப்பவர்கள் அதிகம்,North India has a large number of tea drinkers
காப்பி,kaappi,கொட்டைவடி நீர்,Coffee,நுரு ஸெரொ காப்பி பியெத் ருச்சிகன் லக3ஸு,nuru sero kaappi piyet ruccikan lagasu,நுரையுடன் காபி குடித்தால் சுவையாக இருக்கும்,Drinking coffee with foam is delicious
கு3ள்ளு காப்பி,guLLu kaappi,கருப்பட்டி காபி,Palm jaggery coffee,கு3ள்ளு காப்பி அத்தொ அஸ்கி தேட் அப்3ப3ரஸ்,guLLu kaappi atto aski tET abbaras,கருப்பட்டி காபி இப்போது எல்லா இடங்களிலும் கிடைக்கிறது,Palm jaggery coffee is now available everywhere
ஸொண்டி காப்பி,soNTi kaappi,சுக்கு காப்பி,Dried ginger coffee,பொஷ்ஷெக் ஸொண்டி காப்பி ஜு2க்கு சொக்கடு3,poshshek soNTi kaappi jhukku cokkaDu,ஜலதோஷத்திற்கு சுக்கு காபி மிகவும் நல்லது,Dried ginger coffee is very good for cold
மிடா2ய்,miThaay,மிட்டாய்,Candy,மிடா2ய் ஒப்பனாத்த பில்லல்னு ஸேயா?,miThaay oppanaatta pillalnu sEyaa?,மிட்டாய் பிடிக்காத குழந்தைகள் உண்டா?,Got kids who don't like candy?
பேஸு மிடா2ய் / மிட்டாய்,pEsu miThaay / miTTaay,ஜெல்லி மிட்டாய்,Jelly candy,"பேஸு மிடா2ய் ஜுகு3 ஆகாரும்கின், வனிம் அப்3ப3ஸு","pEsu miThaay jugu aakaarumkin, vanim abbasu",ஜெல்லி மிட்டாய் பல்வேறு வடிவங்களிலும் வண்ணங்களிலும் கிடைக்கிறது,Jelly candy is available in various shapes and colors
கு3ள்ளெயொ,guLLeyo,இனிப்பு,Sweet,பெ3ங்கா3லு கு3ள்ளெயொ வேன் நாவ் பொடெ3யொ,benggaalu guLLeyo vEn naav poDeyo,பெங்காலி இனிப்புகள் மிகவும் பிரபலமானவை,Bengali sweets are very popular
திக்கெயொ,tikkeyo,காரம்,Savouries,"தி3வளி வேள், ஜு3கு3 தெனு கொ4ம்மொ கு3ள்ளெயொ, திக்கெயொ கெரஸுனு","divaLi vEL, jugu tenu ghommo guLLeyo, tikkeyo kerasunu",தீபாவளியின் போது பலர் வீட்டில் இனிப்புகள் மற்றும் கார வகைகளை தயார் செய்வார்கள்,"During Diwali, many people prepare sweets and savouries at home"
நெக்3கு3ன்,neggun,பலகாரம்,Snacks,தெ3ளெ பீடும் கெரெ நெக்3கு3ன் போடுக் சோட் ந்ஹா,deLe peeTum kere neggun pOTuk cOT nhaa,கடலை மாவில் செய்த பலகாரங்கள் வயிற்றுக்கு நல்லதல்ல,Snacks made from Gram flour are not good for the stomach
ப4ஜ்ஜி,bhajji,பஜ்ஜி,Banana Fritters (Bajji),ப4ஜ்ஜி மெனெத் தெல்லெ கச்செகெளா ப4ஜ்ஜிஸீ,bhajji menet telle kaccekeLaa bhajjisee,பஜ்ஜி என்றால் அது வாழைக்காய் பஜ்ஜி தான்,Bajji means banana fritters only
வடொ3,vaDo,வடை,"donut, doughnut",எல்லெ கேளுபூ2ல் வடொ3. க2யி ஸவொ !!,elle kELuphool vaDo. khayi savo !!,இது வாழைப்பூ வடை. சாப்பிட்டு பாருங்கள் !!,This is banana blossom vada. Taste it !!
ஆம்ப3டொ3,aambaDo,மசால்வடை,"Spicy donut, doughnut",குத்தலம் மெனெத் ஆம்ப3டொ3கின் சாய் ஹவ்ட3ன் அவஸ்,kuttalam menet aambaDokin caay havDan avas,குற்றாலம் என்றால் மசால் வடையும் தேநீரும் நினைவுக்கு வருகிறது,Courtalam brings to mind masala vada and tea
மீடு3 வடொ3,meeDu vaDo,மெதுவடை,"Flour donut, doughnut",பெ3ங்க3ளூரும் மீடு3 வடொ3 ம்ஹொட்டொ ர்ஹாயி,benggaLoorum meeDu vaDo mhoTTo rhaayi,பெங்களூரில் மெதுவடை பெரிதாக இருக்கும்,Medu vada is big in Bangalore
கு3ள்ளு வடொ3,guLLu vaDo,வெல்ல வடை,"Jaggery donut, doughnut",பொருங்கிடி3 கு3ள்ளு வடொ3 பெ4ளி ருசிகன் ஸே,porungkiDi guLLu vaDo bheLi rucikan sE,பரமக்குடி வெல்ல வடை மிக சுவையாக இருக்கிறது,Paramakkudi jaggery donut is very tasty
ஸுகு3ண்டொ3,suguNDo,"போண்டா, சீயம், பணியாரம்",Steamed rice flour balls,"கு3ள்ளெயொ, திக்கெயொ மெனி தீ3 ப்ரகார் ஸுகு3ண்டா3ன் ஸே","guLLeyo, tikkeyo meni dee prakaar suguNDaan sE","இனிப்பு, காரம் என இரண்டு வகை போண்டாக்கள் உண்டு","There are two types of steamed rice balls, sweet and savory"
பகோடா3,pakODaa,பக்கோடா,Pakora,பொவ்ஸுவேள் ஹுன்னொகன் பகோடா3 க2யெத் ஶோப4னொகன் ர்ஹாய்,povsuvEL hunnokan pakODaa khayet ssObhanokan rhaay,மழையின் போது சூடாக பக்கோடா சாப்பிட்டால் அருமையாக இருக்கும்,Eating hot pakora during rain will be superb
ரொட்டி,roTTi,ரொட்டி,Bread,ஹிந்தா3 நாஸ்தொ ரொட்டிகின் பொள்ளா கெ3ஸி,hindaa naasto roTTikin poLLaa gesi,இன்றைய காலை உணவு பிரட் மற்றும் ஜாம்,Today's breakfast is bread and jam
பைடி3 ரொட்டி,paiDi roTTi,சிறிய ரொட்டி,Bun,பைடி3 ரொட்டிக் லொனிகின் பொள்ளா கெ3ஸி ஸெரொ கா2ஸுன்,paiDi roTTik lonikin poLLaa gesi sero khaasun,பன்னை வெண்ணெய் மற்றும் ஜாம் உடன் சாப்பிடுகிறார்கள்,Bun is eaten with butter and jam
"பொள்ளா கெ3ஸி, பொள்ளா பி3ஜ்ஜட்","poLLaa gesi, poLLaa bijjaT",பழ ஊறல்,Jam,"பொள்ளானுக் வடி3, தப்படி3, கெ4டி3 பொட3டி பொள்ளா கெ3ஸி கெரஸுன்","poLLaanuk vaDi, tappaDi, gheDi poDaTi poLLaa gesi kerasun","பழங்களை அரைத்து, வேகவைத்து, கெட்டியாக்கி பழ ஊறல் செய்கிறார்கள்","Fruit jam is made by grinding, boiling and thickening the fruits"
சைலி,caili,முறுக்கு,Twisted crunchy Snack,கச்சென்னா பீட் ஸொம்மர் தந்து3 பீடு3ம் கெரெ சைலி ப3ரொ,kaccennaa peeT sommar tandu peeDum kere caili baro,கடலை மாவை விட அரிசி மாவில் செய்த முறுக்கு நல்லது,Murukku made with rice flour is better than gram flour
தெந்து3லொ,tendulo,முறுக்கு,Crunchy snack,ஹொராடு3 ப2லார் தெந்து3லொ ம்ஹொட்டொ ர்ஹாயி,horaaDu phalaar tendulo mhoTTo rhaayi,கல்யாண சீர் முறுக்கு பெரியதாக இருக்கும்,Marriage gift Murukku will be big
புரி,puri,அதிரசம்,"Sweet donut, Adhirasam",தெந்து3லொகின் புரி அவ்ரெ நெக்3கு3னு,tendulokin puri avre neggunu,முறுக்கும் அதிரசமும் சௌராஷ்டிரர்களின் தின்பண்டங்கள்,Murukku and Adhirasam are Sourashtrian's snacks
கந்து3லொ,kandulo,கொழுக்கட்டை,Rice dumplings,விநாயிக் கந்து3லொ அர்பணொ கெரஸுன்,vinaayik kandulo arpaNo kerasun,விநாயகப் பெருமானுக்கு கொழுக்கட்டை படைப்பார்கள்,Rice dumplings are offered to Lord Ganesha
தொ4வ்ளொ,dhovLo,பால் கொழுக்கட்டை,Milk Dumplings,தொ4வ்ளாக் கஸ்தந்து3 பீடும் கெரி தூ3து3ம் பி3ஜ்ஜட3னு,dhovLaak kastandu peeTum keri doodum bijjaDanu,பால் கொழுக்கட்டையை பச்சரியில் செய்து பாலில் ஊறவைப்பார்கள்,Milk dumpling is made in raw rice and soaked in milk
பொ2ன்னிந்தொ4வ்ளொ,phonnindhovLo,சீரக கொழுக்கட்டை,Cumin rice dumplings,பொ2ன்னிந்தொ4வ்ளொ கொ2வ்லாக் சொக்கடு3,phonnindhovLo khovlaak cokkaDu,சீரக கொழுக்கட்டை இருமலுக்கு நல்லது,Cumin rice dumpling is good for cough
ஸெவி,sevi,நீட்டு கொழுக்கட்டை,Dumpling Roll,ஸெவி பி3ஜ்ஜெ தூ3து3 பேஸ் கு3ள்ளெகன் ருசிகன் ர்ஹாயி,sevi bijje doodu pEs guLLekan rucikan rhaayi,"கொழுக்கட்டை ஊறிய பால் கஞ்சி இனிப்பாக, சுவையாக இருக்கும்",Dumpling roll soaked milk porridge is sweet and delicious
பஸெம்,pasem,பாயசம்,Rice Pudding,நிளமு பெ3ளா பஸெம் தடொ3வொன்னு ர்ஹாயி,niLamu beLaa pasem taDovonnu rhaayi,பச்சைப்பயறு பாயாசம் தண்ணீராக இருக்கும்,Green gram rice pudding is watery
ஹல்வொ,halvo,அல்வா,Halva,கோழிக்கோடு3 ஹல்வா வேன் ப்ரஸித்3தி4 ஹொயெயொ,kOzhikkODu halvaa vEn prasiddhi hoyeyo,கோழிக்கோடு அல்வா மிகவும் பிரபலமானது,The Kozhikode Halwa is very popular
கெஷாவ்,keshaav,கஷாயம்,Potion,தி3வளி நெக்3கு3ன் ஜீர்ணு ஹோத்தக் கெஷாவ் பெனொ,divaLi neggun jeerNu hOttak keshaav peno,தீபாவளி பலகாரங்கள் செரிக்க கசாயம் குடிக்கவேண்டும்,Drink potion to digest Diwali snacks
பேஸ்,pEs,கஞ்சி,"Porridge, Gruel, Pulp, Mush",ஶிம்பு3 பீடும் கெரெ பேஸ் பில்லல்னுக் சொக்கடு3,ssimbu peeTum kere pEs pillalnuk cokkaDu,தானிய மாவில் செய்த கஞ்சி குழந்தைகளுக்கு நல்லது,Porridge made from grain flour is good for children
வெளெபேஸ்,veLepEs,வடிகஞ்சி,"Boiled rice water, Rice Porridge",மலையாளின் வெளெபேஸும் மீட் தகி3லி பேஸூன்,malaiyaaLin veLepEsum meeT tagili pEsoon,மலையாளிகள் வடிகஞ்சியில் உப்பு போட்டு குடிப்பார்கள்,Malayalis drink rice porridge with salt
து4வன்,dhuvan,"அரிசி கழுவிய தண்ணீர், கழனி தண்ணீர்","Rice rinsed water, Rice washed water",து4வனு பனி கா3ய்கொ3ருனுக் தே3ஸுன்,dhuvanu pani gaaygorunuk dEsun,கழனித் தண்ணீர் கால்நடைகளுக்கு கொடுப்பார்கள்,Rice rinsed water is fed to cattles
கொடு3க்,koDuk,"மிளகு மஞ்சள் கலந்த கஞ்சி, காரகஞ்சி",Spicy Gruel,அத்தொ கொடு3க் பெனார் ஸேயா?,atto koDuk penaar sEyaa?,இப்போது காரகஞ்சி குடிப்பவர்கள் உண்டா?,Are there any spicy gruel drinkers now?
முற்கெ3,murge,"அழுகின, அழுகிய, சிதைந்த","Rotten, Decomposed",பொள்ளாம் ர்ஹீ முற்கெ3 வஸுனொ அவரஸ்,poLLaam rhee murge vasuno avaras,பழத்திலிருந்து அழுகிய வாசனை வருகிறது,A rotten smell comes from the fruit
முட3த்தெ,muDatte,"அழுகுதல், சிதைதல்","Rot, Decompose",பொள்ளானுக் முட3த்தக் ஸொட்3னகொ3 !,poLLaanuk muDattak soDnago !,பழங்களை அழுக விடாதே !,Do not let the fruits rot !
முடி3னி (தூ3த்),muDini (doot),"திரிந்துபோதல் (பால்), கெட்டுப்போதல்","Spoilage (milk), Decomposition",ஹூனுகலமு தூ3த் ப4ராட் தொவெத் முட்3ஜாயி,hoonukalamu doot bharaaT tovet muDjaayi,வெயில்காலத்தில் பாலை வெளியில் வைத்தால் திரிந்துவிடும்,Milk gets spoiled if left outside in summer
விட்டய,viTTaya,ஊசிப்போன,"Spoilt, Rotten, Stale",விட்டய பா4த் ஸுனொ மெல்லொ கா2னா,viTTaya bhaat suno mello khaanaa,ஊசிப்போன சாதத்தை நாய் கூட சாப்பிடாது,Even the dog will not eat the rotten rice
நஜ்ஜெ,najje,கெட்டுப்போன,"Spoilt, Rotten, Stale",நஜ்ஜெ பு4ர்கொ தகெத் அவ்ண்டி கொடு3 லக3ய்,najje bhurko taket avNTi koDu lagay,கெட்டுப்போன பொடி போட்டால் குழம்பு கசக்கும்,"If you use spoiled powder, the broth will taste bitter"
ரெஸ்ஸு,ressu,சாறு,"Juice, Soup",ஸெக்கர் ரோக்3 கெரின் பொள்ளா ரெஸ்ஸு பே ஹோனா,sekkar rOg kerin poLLaa ressu pE hOnaa,சர்க்கரை நோயாளிகள் பழச்சாறு குடிக்கக் கூடாது,Diabetics should not drink fruit juice
குட்கொ,kuTko,துண்டு,Piece,ஸெவாக்கய்லாக் சர்பாஞ்சு குட்கொகன் காட்,sevaakkaylaak carpaanjcu kuTkokan kaaT,முருங்கைக்காயை நான்கைந்து துண்டுகளாக நறுக்கவும்,Cut the drumstick into four to five pieces
நலாபனி,nalaapani,குழாய் நீர்,Tap Water,நலாபனி சொக்கட் ருசிகன் ஸே,nalaapani cokkaT rucikan sE,குழாய் நீர் நல்ல சுவையாக உள்ளது,Tap water tastes good
கா2ன்பான்ஶாலொ,khaanpaanssaalo,உணவகம்,"Restaurant, Hotel",கண்ணா கா2ன்பான்ஶாலாம் ராஜ்ஜெமன் ருசிகன் ர்ஹாயி,kaNNaa khaanpaanssaalaam raajjeman rucikan rhaayi,கண்ணன் உணவகத்தில் இரவு உணவு சுவையாக இருக்கும்,The dinner at Kannan restaurant is delicious
வஸனுஶாலொ,vasanussaalo,தங்கும் விடுதி,"Lodge, Hostel",எல்லெ வஸனுஶாலாம் 500 பொ2வ்னான் வஸன் கெருவாய்,elle vasanussaalaam 500 phovnaan vasan keruvaay,இந்த தங்கும் விடுதில் 500 விருந்தினர்கள் தங்கலாம்,This hotel can accommodate 500 guests
நெட்ஷத்ரு வஸனுஶாலொ,neTshatru vasanussaalo,நட்சத்திர விடுதி,Star Hotel,நெட்ஷத்ரு வஸனுஶாலாம் கொனேவெள காப்பி அப்3ப3யி,neTshatru vasanussaalaam konEveLa kaappi abbayi,நட்சத்திர ஓட்டலில் எந்நேரமும் காபி கிடைக்கும்,Coffee is available anytime at Star Hotel
தாடி3 பனி,taaDi pani,கள்ளு,Toddy,அம்ப3ட் பொட்3னா தாடி3 பனி போடு3க் சொக்கட் மெனன்,ambaT poDnaa taaDi pani pODuk cokkaT menan,புளிக்காத கள் வயிற்றுக்கு நல்லது என்பார்கள்,Unfermented toddy is said to be good for the stomach
கெள்ளு,keLLu,கள்ளு,Toddy,கெள்ளு விக்கத்தெ ஏட் ப3ந்தி3 கெர்திரியொ,keLLu vikkatte ET bandi kertiriyo,இங்கு கள் விற்பது இங்கு தடை செய்யப்பட்டுள்ளது,Selling toddy is prohibited here
ஸெரொ,sero,"சாராயம், பட்டைச் சாராயம்","Arrack, Liquor, Drinks, Alcohol, Spirit",ஸெரொ பேத்தெ நஜ்ஜெ வட்கெ,sero pEtte najje vaTke,சாராயம் குடிப்பது கெட்ட பழக்கம்,Drinking arrack is a bad habit
ஸெரா பனி,seraa pani,"மதுபானம், போதை பானம்","Hot drinks, Drinks, Arrack, Liquor, Alcohol, Spirit",ஸெரா பனி களஜ்ஜிக் பா3தொ3 கெரய்,seraa pani kaLajjik baado keray,மதுபானம் கல்லீரலை பாதிக்கும்,Alcohol affects the liver
பெனிஶாலொ,penissaalo,மதுக்கூடம்,Bar,அத்தொ அஸ்கி பெ3ய்லனுக் மெனி பெத்தே பெனிஶாலொ ஸே,atto aski beylanuk meni pettE penissaalo sE,இப்போதெல்லாம் பெண்களுக்கென தனி மதுக்கூடம் உள்ளது,Nowadays there is a separate bar for women
பனி தய்லத்தெ,pani taylatte,மது அருந்துதல்,Boozing,பனி தய்லி பொ3ண்டி3 தொ3வ்ட3த்தெ விபத் ஹொயெயொ,pani tayli boNDi dovDatte vipat hoyeyo,குடித்துவிட்டு வண்டி ஓட்டுவது அபாயமானது,Drunk driving is dangerous
